Time,Country Name,GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",Gross savings (% of GDP) [NY.GNS.ICTR.ZS],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]"
2017,IDA only,1037.689587,2.939254238,53.00437006,3.311627314,26.33519642,,4.555748817,12.42741441,,64.97338955
2017,IDA total,1268.089953,1.760275839,41.93267777,2.511404839,21.71237317,,4.880333261,11.36008104,,63.93676168
2017,Late-demographic dividend,8992.624769,4.612797238,53.84919935,2.216601533,35.4523942,4.874554503,5.232006572,22.62811465,,76.01739719
2017,Latin America & Caribbean,9188.21003,0.9009981581,44.65696435,3.075208308,17.26117037,7.920069683,7.987671572,15.575542,,75.28208661
2017,Latin America & Caribbean (excluding high income),8744.995172,0.9368558123,42.81616676,3.07986537,17.19616428,8.073467784,8.154601572,12.9891454,,75.25163453
2017,Latin America & the Caribbean (IDA & IBRD countries),9037.221549,0.971941971,43.76830973,3.02841835,17.26463099,8.022944209,8.089246629,15.12693116,,75.19428209
2017,Least developed countries: UN classification,1039.597402,2.05242977,49.4339227,2.052718051,26.95046313,,4.587714097,12.02087878,,64.70786161
2017,Low & middle income,4705.596406,3.831242722,47.13150695,1.88419902,32.18391713,,5.550066096,20.15390741,,70.80999017
2017,Low income,665.3024541,0.5040361106,47.38277582,3.491554655,22.52464441,,4.901271586,10.01610129,,63.02811995
2017,Lower middle income,2268.424167,3.681538878,50.40938553,1.904462885,27.17365949,,5.277239327,15.11967113,,68.641133
2017,Middle East & North Africa,7309.14272,-0.1106697263,78.81282512,1.677530625,27.85534194,10.87118334,10.26485319,11.74347461,,73.89981806
2017,Middle East & North Africa (excluding high income),3676.931343,1.098203563,57.44602162,1.223734533,,12.90318797,12.07471454,12.8437019,,73.39421523
2017,Middle East & North Africa (IDA & IBRD countries),3677.608552,1.116145796,57.32625118,1.224726309,,12.72241393,11.92957939,12.85670044,,73.39007584
2017,Middle income,5143.322474,4.006685435,47.1282636,1.863765876,32.29175652,5.586330947,5.611206879,20.29663306,,71.6533612
2017,North America,58605.34429,1.684809322,30.41124468,1.914643518,19.55458511,4.57802418,4.57802418,11.01303662,,78.87909246
2017,Not classified,,,,,,,,,,
2017,OECD members,37407.26433,1.875177317,55.58015816,2.689266852,22.94484878,5.905106237,5.903095155,13.72569552,,80.00460552
2017,Other small states,13201.51869,-0.7972138098,108.7847845,4.831935944,36.84845662,,10.27983569,10.57393879,,68.22867726
2017,Pacific island small states,4220.256561,2.880929713,96.48953197,5.204552182,20.98339709,,2.817204341,8.28855633,,69.77428325
2017,Post-demographic dividend,43033.4408,2.000992995,57.53024444,3.041266255,23.10195064,5.839986198,5.837593746,13.38111298,,80.5969221
2017,Pre-demographic dividend,1407.096929,-1.223327069,43.72811325,0.805139879,21.93767224,,6.064302916,8.34027242,,60.42745654
2017,Small states,12032.93397,-0.6173468486,106.7200009,4.536252337,35.3103037,,9.801120091,10.46034669,,69.27900489
2017,South Asia,1867.443968,5.314822241,39.44574806,1.38389359,30.18281919,,5.118739344,14.74692021,,69.17132773
2017,South Asia (IDA & IBRD),1867.443968,5.314822241,39.44574806,1.38389359,30.18281919,,5.118739344,14.74692021,,69.17132773
2017,Sub-Saharan Africa,1589.370013,-0.2536857965,45.98104416,1.657393199,19.06645135,,6.466443816,10.243938,,60.8800163
2017,Sub-Saharan Africa (excluding high income),1588.059704,-0.2557140101,45.87083181,1.651425799,19.07102919,,6.466443816,10.24789517,,60.87879141
2017,Sub-Saharan Africa (IDA & IBRD countries),1589.370013,-0.2536857965,45.98104416,1.657393199,19.06645135,,6.466443816,10.243938,,60.8800163
2017,Upper middle income,8846.476386,4.407235052,46.08772257,1.850264522,33.82009601,5.536546143,5.925284158,22.00607003,,75.53371706
2017,World,10798.15277,2.217164811,56.14788278,2.685055674,26.47670971,5.685340015,5.557731188,16.21146131,,72.39124214
2018,Afghanistan,485.6684187,-1.194900383,,0.6615720019,,,11.15200043,6.160177217,,64.486
2018,Albania,5287.663694,4.276325655,76.80811813,7.946351351,16.54723338,12.30000019,12.30000019,6.133261972,,78.458
2018,Algeria,4142.018558,-0.909245791,58.06549177,0.83820748,40.20596229,,10.42000008,26.54995282,,76.693
2018,American Samoa,11521.60978,2.959910556,171.8309859,,,,,13.92801252,,
2018,Andorra,41791.96984,1.574254317,,,,,,,,
2018,Angola,3289.643995,-5.162111791,66.37811082,-6.369877273,25.1731937,,7.421000004,6.059469206,,60.782
2018,Antigua and Barbuda,16679.59166,5.932276282,135.0641529,12.75541809,23.05620192,,,2.474602461,,76.885
2018,Argentina,11795.15939,-3.601609757,30.76253595,2.232532213,11.40516048,9.220000267,9.220000267,14.0601434,,76.52
2018,Armenia,4220.540321,4.952230836,92.47310702,2.141806067,15.32610134,18.96999931,18.96999931,11.27191844,,74.945
2018,Aruba,30253.27936,,148.4258025,4.244633596,11.31279938,,,,,76.152
2018,Australia,57180.7794,1.302840712,43.38222607,4.292849405,21.7391672,5.300000191,5.300000191,5.777271825,,82.74878049
2018,Austria,51461.43322,2.003552524,107.8816768,-6.287727511,26.79819727,4.849999905,4.849999905,16.82848458,,81.69268293
2018,Azerbaijan,4739.84171,0.6244861677,91.67257654,2.977946112,32.14956001,4.940000057,4.900000095,4.619812216,,72.864
2018,"Bahamas, The",33290.02814,1.731469038,75.57603328,3.827795177,14.95456972,10,10,2.054090265,,73.752
2018,Bahrain,24085.95599,-2.767804861,150.8124404,0.2940897114,28.81966602,,1.200999975,17.6201951,,77.163
2018,Bangladesh,1698.132081,6.733298633,38.24489299,0.883679503,33.26894557,,4.413000107,17.95814341,,72.32
2018,Barbados,17745.25537,-0.7228864722,80.99289983,4.749759164,,8.319999695,8.319999695,,,79.081
2018,Belarus,6360.062473,3.369991519,139.3937363,2.376261878,29.15846488,4.760000229,4.760000229,21.2579004,,74.17560976
2018,Belgium,47519.5531,1.356791445,166.3131748,-7.661277369,24.5446779,5.949999809,5.949999809,12.17200466,,81.59512195
2018,Belize,5001.422157,0.9461127395,113.0106316,6.369938959,11.42054814,,6.644000053,5.479884737,,74.496
2018,Benin,1241.825298,3.818783343,61.79519449,1.360735835,19.63660549,1.470000029,1.470000029,9.162461995,,61.47
2018,Bermuda,113023.1856,-0.5044559123,77.12121084,1.320764482,40.38595819,,,0.4873809042,,81.65170732
2018,Bhutan,3243.477437,1.848487752,84.18701163,0.1082794837,24.2460114,,2.444000006,7.431500077,,71.46
2018,Bolivia,3548.59078,2.752163462,57.10996432,0.7505247809,16.12778643,3.519999981,3.519999981,10.3431515,,71.239
2018,Bosnia and Herzegovina,6070.349081,4.601625193,99.77486459,2.982460764,17.07599288,18.39999962,18.39999962,13.22535522,,77.262
2018,Botswana,7503.878588,1.720434373,88.06343186,1.690616757,36.87714158,,22.07099915,6.190222535,,69.275
2018,Brazil,9151.381732,0.9889600326,28.87620338,4.077487084,12.70741995,12.46000004,12.32999992,10.52845738,,75.672
2018,British Virgin Islands,,,,,,,,,,
2018,Brunei Darussalam,31628.47626,-0.9924609528,93.89631987,3.804741353,53.20485414,8.699999809,8.699999809,14.0660942,,75.722
2018,Bulgaria,9446.700772,3.428724777,128.8518814,2.727195092,23.71938422,5.210000038,5.210000038,,,74.96341463
2018,Burkina Faso,804.5005378,3.591634808,60.59562562,1.689199557,17.10798076,4.690000057,4.690000057,10.52520365,,61.174
2018,Burundi,238.783467,-1.557543455,39.21004306,0.03686523119,5.498900378,,1.587000012,,,61.247
2018,Cabo Verde,3616.464537,3.326801469,116.9510672,5.730761339,34.4454147,12.17000008,12.17000008,6.74478326,,72.782
2018,Cambodia,1512.126989,5.879385839,124.8986128,13.07449807,25.30613673,,0.1430000067,16.3494136,,69.57
2018,Cameroon,1585.240534,1.275063726,40.58760288,1.913981821,15.70642982,,3.617000103,13.68501543,,58.921
2018,Canada,46548.52036,1.33547089,66.44771684,2.469312073,19.64367359,5.829999924,5.829999924,9.866071588,,82.04878049
2018,Cayman Islands,86059.73922,2.911639275,117.2815173,3.144239024,,,,0.8921374447,,
2018,Central African Republic,475.9538139,2.224675451,65.86364686,0.8106126009,,,5.605000019,18.1315381,,52.805
2018,Chad,726.1510071,-0.67492092,74.20475373,4.100753246,,1.129999995,1.129999995,2.873903769,,53.977
2018,Channel Islands,,,,,,,6.573999882,,,82.928
2018,Chile,15888.14436,2.281121035,57.32162276,2.607656422,18.14408646,7.230000019,7.230000019,10.54097396,,80.042
2018,China,9905.342004,6.251700556,37.5657841,1.693905294,44.48575289,3.799999952,4.28000021,27.84101115,,76.704
2018,Colombia,6729.583332,1.012856042,36.5347528,3.380835767,16.26738358,9.109999657,9.109999657,11.15185297,,77.109
2018,Comoros,1428.290463,1.347332748,42.99615334,0.477150042,11.38978616,,8.079000473,,,64.118
2018,"Congo, Dem. Rep.",560.8073582,2.461092711,71.8107114,2.985541619,18.14425735,,4.451000214,18.37662171,,60.368
2018,"Congo, Rep.",2606.615331,-7.231557962,120.0357623,31.56722194,,,20.61400032,7.559838311,,64.29
2018,Costa Rica,12485.4239,1.600140073,66.94534202,4.829438713,14.38418593,9.630000114,9.630000114,11.92433064,,80.095
2018,Cote d'Ivoire,2314.050958,4.19662142,46.06748638,1.069324208,15.67020865,,3.292999983,11.96062685,,57.422
2018,Croatia,15227.5601,3.823527345,99.85236203,2.119579982,24.11880404,8.430000305,8.430000305,12.31307576,,78.07073171
2018,Cuba,8824.194008,2.258481461,27.08345827,,,1.700000048,1.700000048,12.8135932,,78.726
2018,Curacao,19630.89349,-1.650976838,,4.057823793,,13.43000031,,8.907688388,,
2018,Cyprus,29334.11093,4.411385807,148.847177,-4.350091922,15.3730691,8.369999886,8.369999886,5.332426948,,80.828
2018,Czech Republic,23419.73561,2.854108113,147.9784977,3.343910398,26.95316066,2.24000001,2.24000001,22.67944503,,79.02926829
2018,Denmark,61591.92887,1.485085157,106.9749964,2.456000967,29.87983949,5.130000114,5.130000114,13.08842059,,80.95365854
2018,Djibouti,3141.861711,6.731900604,288.2166978,5.642585134,17.57662461,,26.18899918,3.133283987,,66.582
2018,Dominica,7687.462963,1.977413963,107.7662981,14.21721988,-12.00903821,,,2.162536659,,
2018,Dominican Republic,8050.644076,5.834537488,52.05596639,3.207863799,24.0461293,5.860000134,5.860000134,14.13553432,,73.892
2018,Ecuador,6295.934662,-0.4834290779,46.36213095,1.290843104,25.08579953,3.529999971,3.529999971,13.94580231,,76.8
2018,"Egypt, Arab Rep.",2537.125185,3.194420749,48.27827106,3.260262789,13.8945011,9.859999657,9.819999695,16.19348964,,71.825
2018,El Salvador,4052.624775,1.91195325,75.63361689,1.586204787,15.59136094,4.010000229,4.010000229,15.68784263,,73.096
2018,Equatorial Guinea,10005.61679,-9.600231963,103.6456811,3.024184251,,,8.623999596,25.57013765,,58.402
2018,Eritrea,,,,,,,5.947000027,,,65.941
2018,Estonia,23052.30126,3.772023311,146.3405575,4.044477716,29.44407858,5.369999886,5.369999886,13.51609649,,78.24390244
2018,Eswatini,4105.893683,1.338591297,84.76888301,0.6672673643,16.09301753,,22.79199982,29.03944715,,59.401
2018,Ethiopia,771.5248663,4.053940151,31.19937494,3.987712538,33.16306209,,2.318000078,5.827616845,,66.24
2018,Faroe Islands,62918.14619,,105.0425576,,,,,5.183205315,,82.49512195
2018,Fiji,6317.41372,3.103810437,103.4368044,8.400461673,18.47075897,,4.333000183,10.38758015,,67.341
2018,Finland,49964.49991,1.00788071,78.19015882,-3.83615706,23.41233658,7.360000134,7.360000134,14.59386297,,81.73414634
2018,France,41572.48501,1.585878806,64.4379526,2.777934684,23.15593876,9.020000458,9.020000458,9.971751436,,82.72439024
2018,French Polynesia,,2.685711095,,,,,12.24800014,,,77.462
2018,Gabon,7959.007267,-1.753505227,77.0365977,8.175990002,,,20.74900055,18.94155761,,66.187
2018,"Gambia, The",732.7207273,4.121817763,63.10911205,4.89653695,15.67624314,10.15999985,9.475999832,4.255461446,,61.735
2018,Georgia,4722.787783,4.883854929,111.7555393,7.218805856,21.34329691,12.67000008,12.67000008,8.834423781,,73.6
2018,Germany,47950.18081,0.7826900473,88.43440642,3.987458986,29.84443079,3.380000114,3.380000114,20.03818449,,80.89268293
2018,Ghana,2260.860567,3.89661431,67.95851835,4.441407055,20.93786403,,4.276000023,10.12013347,,63.78
2018,Gibraltar,,,,,,,,,,
2018,Greece,19747.34258,1.874903163,80.15002656,1.899280822,9.720585146,19.29000092,19.29000092,8.172541173,,81.78780488
2018,Greenland,54270.82231,2.116719461,89.96614407,,,,,4.888796291,,
2018,Grenada,10466.88221,3.761292371,,15.77385112,,,,3.116604526,,72.384
2018,Guam,36556.67491,-1.611965062,72.88778878,,,,5.559000015,,,79.859
2018,Guatemala,4478.424646,1.681706931,47.08843061,1.259958631,14.63716123,2.279999971,2.279999971,13.96446552,,74.063
2018,Guinea,955.1112811,3.387515218,88.98411154,2.97511257,8.337272901,,4.982999802,9.693654137,,61.185
2018,Guinea-Bissau,802.7673851,-1.210551693,56.0181155,1.366702549,13.4258058,3.200000048,5.981999874,9.109699394,,58.003
2018,Guyana,6145.819277,3.933024572,,24.65528995,,14.02000046,14.02000046,4.668406954,,69.774
2018,Haiti,1479.345827,0.3807284293,47.26434584,0.6381025876,14.6332814,,13.85999966,16.63874644,,63.66
2018,Honduras,2492.868968,2.128163573,103.5511622,6.035820524,19.73116026,5.650000095,5.650000095,16.89270829,,75.088
2018,"Hong Kong SAR, China",48542.68187,2.027927692,376.9339841,26.82845724,25.73389128,2.819999933,2.819999933,0.9724812257,,84.93414634
2018,Hungary,16427.37276,5.493163302,163.2389687,-40.08105626,26.73630647,3.710000038,3.710000038,18.50089495,,76.06585366
2018,Iceland,74469.80406,2.120301494,89.95332441,-2.370719438,19.64498426,2.700000048,2.700000048,8.622884838,,82.86097561
2018,India,1996.915087,5.433077451,43.59865716,1.559263523,31.31746848,5.329999924,5.329999924,14.85326442,,69.416
2018,Indonesia,3893.859578,3.987824861,43.07430896,1.814289797,31.6805228,4.389999866,4.400000095,19.86319338,,71.509
2018,"Iran, Islamic Rep.",3598.483454,-7.319910527,65.05084099,0.8061648185,,12.18999958,12.18999958,13.49074998,,76.479
2018,Iraq,5915.850854,0.2817053151,65.80179177,-2.148548348,40.28107023,,12.9659996,2.031977718,,70.454
2018,Ireland,79068.97461,7.687745795,217.4252241,17.50320576,33.93238648,5.739999771,5.739999771,33.0255037,,82.25609756
2018,Isle of Man,89112.66772,1.650502632,,,,,,2.159804289,,
2018,Israel,42063.45313,1.999231494,59.16209174,5.758063515,24.75677932,4,4,11.48590852,,82.80243902
2018,Italy,34605.26273,1.11781662,60.30355124,2.116288923,21.05246655,10.60999966,10.60999966,15.00977875,,83.34634146
2018,Jamaica,5359.993789,1.40370908,89.97790604,4.924230845,22.26034938,5.46999979,9.100000381,7.673297485,,74.368
2018,Japan,39808.16856,0.7628609099,36.63892673,0.5020828154,29.023865,2.400000095,2.400000095,20.68670468,,84.21097561
2018,Jordan,4308.151074,0.09819170273,88.53151717,2.224278094,10.59580996,18.27000046,18.27000046,17.89706284,,74.405
2018,Kazakhstan,9812.626371,2.74053638,63.52795651,0.04650890875,27.7913301,4.849999905,4.849999905,11.42862275,,73.15
2018,Kenya,1794.091175,3.221429193,34.41475318,1.7634154,14.46687751,,4.249000072,8.408385292,,66.342
2018,Kiribati,1727.845001,2.262879695,96.71165356,-0.5717334887,64.70667457,,,4.329985524,,68.116
2018,"Korea, Dem. People's Rep.",,,,,,,2.625999928,,,72.095
2018,"Korea, Rep.",33422.94421,2.419410192,78.98886551,0.7063008938,35.85497824,3.819999933,3.819999933,26.63850865,,82.62682927
2018,Kosovo,4384.048892,3.056664741,86.31508467,4.043189031,28.63619698,30.37999916,,13.12748622,,72.24390244
2018,Kuwait,33399.06044,-0.7412471026,103.1154584,-0.01547054384,39.70129792,,2.164999962,7.451579817,,75.398
2018,Kyrgyz Republic,1308.140165,1.713209106,98.8755599,1.743691279,26.57940604,4.539999962,6.886000156,14.26446331,,71.4
2018,Lao PDR,2569.093892,4.615955371,,7.485644375,,,0.8270000219,7.45272744,,67.61
2018,Latvia,17856.30712,4.802866946,123.655351,1.243184753,23.05450096,7.409999847,7.409999847,10.55714781,,74.78292683
2018,Lebanon,8058.444337,-2.275890999,67.79468022,4.808590109,-3.989991397,,10.79599953,7.652379139,,78.875
2018,Lesotho,1192.48432,-2.009996944,145.5388451,1.625763082,17.72134455,,22.81299973,16.90212468,,53.705
2018,Liberia,710.2659984,-1.293225465,,3.772684939,,,3.029999971,,,63.73
2018,Libya,7877.12461,13.44608674,92.77261543,0,,,19.45499992,,,72.724
2018,Liechtenstein,180366.7152,,,-1275.189986,,,,35.75657895,,83.04146341
2018,Lithuania,19176.81215,4.990353856,148.5920965,2.419450717,20.64083158,6.150000095,6.150000095,16.57950272,,75.6804878
2018,Luxembourg,117197.4817,0.05573194199,360.1321363,-23.51793346,20.00819653,5.590000153,5.590000153,4.927565106,,82.29512195
2018,"Macao SAR, China",87526.07999,4.938352107,115.6306648,2.774918581,50.22942119,1.830000043,1.830000043,0.5386716501,,84.118
2018,Madagascar,523.9459714,0.4760101824,67.84150467,4.447928047,18.75375393,,1.843000054,9.369595422,,66.681
2018,Malawi,544.5934354,1.670033662,,0.7794234693,,,5.757999897,11.39177778,,63.798
2018,Malaysia,11380.08209,3.435158958,130.4026476,2.31456942,26.12826964,3.299999952,3.299999952,21.52815384,,75.997
2018,Maldives,10279.07998,4.075409428,153.8325542,10.85949978,19.59297691,,5.618999958,2.124299277,,78.627
2018,Mali,894.8047765,1.642559835,60.1447828,2.736048598,15.55504129,1.620000005,7.427999973,6.289779689,,58.893
2018,Malta,30672.29224,1.569799693,268.9043104,30.0365383,29.07694603,3.660000086,3.660000086,7.354159452,,82.44878049
2018,Marshall Islands,3793.550983,2.938180832,124.7835068,4.400965645,17.26068307,,,3.765080291,,
2018,Mauritania,1670.204165,1.660832097,82.20130349,10.50918253,32.4349512,,10.38500023,6.112381428,,64.704
2018,Mauritius,11208.34382,3.703094593,94.98416643,3.247165121,18.05548657,6.429999828,6.429999828,11.33492362,,74.41634146
2018,Mexico,9686.984927,1.050314217,80.55938423,3.08418083,23.68199826,3.279999971,3.279999971,17.54336451,,74.992
2018,"Micronesia, Fed. Sts.",3568.291016,-0.8372592159,100.8514618,,,,,0.4923714765,,67.755
2018,Moldova,4230.363037,6.109432568,85.86622538,2.561027806,15.2207352,2.910000086,4.110000134,11.21490327,,71.808
2018,Monaco,185978.6093,5.161913395,,,,,,,,
2018,Mongolia,4156.84697,5.827151207,126.3558732,14.80888001,22.14089452,5.380000114,5.380000114,7.053217103,,69.689
2018,Montenegro,8845.914219,5.102544398,109.6092968,8.823372496,14.89888791,15.18999958,15.17000008,3.983611866,,76.77
2018,Morocco,3226.982794,1.844616997,87.97578268,3.001270496,27.80701406,,9.265000343,15.67521875,,76.453
2018,Mozambique,503.3179252,0.4733402,127.2041569,11.30321892,12.86910319,,3.45600009,8.716148342,,60.163
2018,Myanmar,1250.173691,5.759520091,62.44890703,2.633409388,26.06577182,0.8700000048,0.8700000048,24.22443595,,66.867
2018,Namibia,5588.392864,-0.8254933785,81.71386679,1.712992678,11.64908412,19.87999916,19.87999916,12.29883482,,63.373
2018,Nauru,11614.66508,5.094015962,105.625,,,,,,,
2018,Nepal,1178.525932,5.848710828,48.44738695,0.2061572023,42.60312136,,3.193000078,4.90647454,,70.478
2018,Netherlands,53018.62936,1.764937264,158.8232102,-37.73082444,31.79890117,3.829999924,3.829999924,11.05716246,,81.81219512
2018,New Caledonia,36382.48766,,,2.537009042,,,14.84700012,,,77.43414634
2018,New Zealand,43306.07,1.373543647,55.49342888,1.185760506,20.3639341,4.329999924,4.329999924,9.993772842,,81.85853659
2018,Nicaragua,2014.575189,-4.569253481,93.98425258,6.430591725,22.00737459,5.199999809,5.199999809,13.84573144,,74.275
2018,Niger,570.723922,3.195954395,38.13411322,3.638493439,22.9796796,,0.5450000167,7.398878745,,62.024
2018,Nigeria,2027.778549,-0.6797247078,33.00783349,0.1951827726,19.26258667,,8.456000328,9.648947481,,54.332
2018,North Macedonia,6108.740108,2.795615119,133.2152076,5.114947894,32.44211573,20.73999977,20.73999977,13.34739543,,75.688
2018,Northern Mariana Islands,22886.67405,-19.82137902,108.9093702,,,,,,,
2018,Norway,82267.80932,0.453550486,70.20962886,-1.296183832,36.02070689,3.799999952,3.799999952,5.996342047,,82.75853659
2018,Oman,18947.3665,-2.142979565,89.27921783,6.492723965,26.98777001,1.799999952,1.799999952,9.09106412,,77.633
2018,Pakistan,1482.213067,3.681034462,29.04332184,0.5521866596,12.21702054,4.079999924,4.079999924,12.18410043,,67.114
2018,Palau,15895.2599,-0.6760912875,,7.551808922,,,,1.018616087,,
2018,Panama,15544.99908,1.945103244,89.99050605,8.112289632,29.96323019,5.309999943,3.832999945,5.877235877,,78.329
2018,Papua New Guinea,2801.371393,-2.229167923,,4.706207404,,,2.563999891,1.724264639,,64.263
2018,Paraguay,5782.78455,1.883631824,72.52858607,0.8187995988,22.78473821,6.21999979,6.21999979,18.99274831,,74.131
2018,Peru,6957.793411,2.197948449,48.63638973,2.78286221,19.71792893,3.49000001,3.49000001,13.20371175,,76.516
2018,Philippines,3252.110274,4.86730873,72.1633983,2.868336627,33.80704632,2.339999914,2.339999914,19.09824717,,71.095
2018,Poland,15468.48222,5.353914202,107.4202649,3.000280492,19.4021491,3.849999905,3.849999905,16.72730615,,77.60243902
2018,Portugal,23551.04829,3.01412373,86.42876093,3.239576964,18.3333104,6.989999771,6.989999771,12.26235271,,81.32439024
2018,Puerto Rico,31604.70151,-0.1873703051,106.0552886,,,9.199999809,9.199999809,47.75060689,,79.77819512
2018,Qatar,65907.94844,-0.8379140282,91.83844898,-1.192496952,50.70117884,0.1099999994,0.1099999994,8.237423873,,80.1
2018,Romania,12398.98198,5.090111107,87.13665715,3.041348095,18.12734518,4.190000057,4.190000057,18.70315957,,75.35853659
2018,Russian Federation,11287.35528,2.815525692,51.58092466,0.5300607611,28.94923532,4.849999905,4.849999905,12.81988929,,72.66219512
2018,Rwanda,783.6371628,5.746140495,55.76452526,3.798565107,10.92989137,15.10999966,1.110999942,7.616320009,,68.7
2018,Samoa,4187.504729,-1.620921753,84.42755217,2.035031888,,,8.68599987,6.282516695,,73.187
2018,San Marino,48996.59225,1.205116385,309.4879564,,,,,32.18865127,,
2018,Sao Tome and Principe,1953.513257,1.020337945,,5.748478468,,,14.06099987,6.551260343,,70.17
2018,Saudi Arabia,23337.01755,0.6057233357,66.68676631,0.5399859572,33.2275811,6.03000021,6.039999962,12.80934765,,74.998
2018,Senegal,1458.069093,3.295346151,61.78983948,3.667658367,23.06219727,3.569999933,3.275000095,15.52562326,,67.665
2018,Serbia,7252.401858,5.067594881,109.4948657,8.040763794,18.69686851,12.72999954,12.72999954,14.52732012,,75.8902439
2018,Seychelles,15994.81986,0.8046085971,186.8693066,19.87894881,13.46496106,3.529999971,,6.012345163,,72.84146341
2018,Sierra Leone,533.9915333,1.277389527,56.69583064,6.130698063,-9.479023646,3.190000057,4.659999847,2.099095274,,54.309
2018,Singapore,66679.04649,3.012477443,325.3422881,22.10501951,42.09475823,,3.642999887,20.85539648,,83.29756098
2018,Sint Maarten (Dutch part),29160.10381,-6.783794953,171.7247879,-4.041847287,45.25719453,,,,,
2018,Slovak Republic,19380.51351,3.650746342,190.6985949,2.132270596,22.41768698,6.539999962,6.539999962,18.93160358,,77.26585366
2018,Slovenia,26104.10279,4.044587379,161.1850747,2.841187315,27.32523594,5.110000134,5.110000134,20.30373592,,81.37804878
2018,Solomon Islands,2411.862926,1.265303591,91.23941862,1.587231963,9.150567616,,0.7239999771,,,72.835
2018,Somalia,389.8313955,4.67226767,106.6885027,6.973551597,,,18.85000038,,,57.068
2018,South Africa,7005.095413,0.1130214776,54.50758358,1.37571219,13.5652342,26.90999985,26.90999985,12.42804234,,63.857
2018,South Sudan,,,,,,,12.23700047,,,57.604
2018,Spain,30349.7521,1.841757858,67.60813757,4.127731493,22.357043,15.25,15.25,11.03469827,,83.43170732
2018,Sri Lanka,4059.20823,2.194959772,53.50748915,1.834911534,26.70070813,4.320000172,4.320000172,15.43132873,,76.812
2018,St. Kitts and Nevis,20567.49911,1.912681113,,3.713591054,,,,5.402908654,,
2018,St. Lucia,11353.71521,2.397330756,,2.204329086,,19.07999992,19.07999992,3.201174809,,76.057
2018,St. Martin (French part),,,,,,,,,,79.82195122
2018,St. Vincent and the Grenadines,7361.400962,1.803779246,,5.125821399,,,19.18000031,5.012531328,,72.415
2018,Sudan,740.746767,-4.981427129,1.295053552,3.668047854,31.99684588,,17.57999992,,,65.095
2018,Suriname,6938.086981,3.948688807,,3.277093148,,,7.926000118,21.32318423,,71.57
2018,Sweden,54589.06039,0.772577449,89.1311984,-0.1714545336,28.57527252,6.360000134,6.360000134,13.03144415,,82.55853659
2018,Switzerland,86388.40495,2.161569653,119.9766351,-21.80547445,31.90418758,4.710000038,4.710000038,18.00590176,,83.75365854
2018,Syrian Arab Republic,1268.235849,2.37767883,50.61980262,,,,8.755000114,,,71.779
2018,Tajikistan,853.2188734,4.992100906,55.84611141,2.844324817,34.58521366,,7.012000084,13.22896965,,70.879
2018,Tanzania,1042.838756,2.355083458,32.64260998,1.704409774,31.43970948,,2.20600009,8.073823171,,65.015
2018,Thailand,7296.879608,3.861482289,120.8761047,2.60285045,31.66004904,0.7699999809,0.7699999809,26.71843619,,76.931
2018,Timor-Leste,1249.138351,-2.623312021,62.41591357,3.025846627,15.48988916,,4.730999947,1.662295323,,69.26
2018,Togo,901.5230169,2.439742089,56.68893419,-2.54453891,15.51081226,,3.729000092,13.81588792,,60.76
2018,Tonga,4740.700272,-0.8633653503,87.53529202,4.069875401,18.49316708,3.069999933,3.069999933,5.85675807,,70.801
2018,Trinidad and Tobago,17037.86236,-0.3501718175,,-2.956875325,,,3.336999893,18.97537609,,73.38
2018,Tunisia,3680.892597,1.342976888,104.2980382,2.323083454,11.11702518,15.46000004,15.46000004,14.55640003,,76.505
2018,Turkey,9454.348443,1.449522518,62.55436943,1.647072935,27.69075718,10.89000034,10.89000034,19.04337774,,77.437
2018,Turkmenistan,6967.375043,4.507687031,35.15969414,4.89948824,,,4.234000206,,,68.073
2018,Turks and Caicos Islands,29553.1367,4.066057599,,3.793373566,,,,0.5633420711,,
2018,Tuvalu,3701.709255,1.25271621,,0.7017489488,,,,,,
2018,Uganda,770.6007843,2.416779137,36.6384056,3.205128111,21.32732835,,1.922999978,15.77935562,,62.973
2018,Ukraine,3096.561697,4.016385601,99.19981507,3.800871036,13.62216537,8.800000191,8.800000191,11.53402155,,71.58268293
2018,United Arab Emirates,43839.32449,-0.3205903144,159.7287735,2.45971482,,2.24000001,2.351999998,8.733495109,,77.814
2018,United Kingdom,43646.95197,1.036855219,62.3142229,-0.8637449745,14.1188012,4,4,8.846981668,,81.25609756
2018,United States,63064.41841,2.455679199,27.47548132,1.039765408,19.63632499,3.900000095,3.900000095,11.19770354,,78.63902439
2018,Uruguay,18703.86029,0.1095580059,47.82535034,2.829090802,14.41005024,8.340000153,8.340000153,10.84092881,,77.77
2018,Uzbekistan,1597.068337,3.540796763,71.5261432,1.186869129,35.6071622,9.350000381,5.835000038,16.23901691,,71.573
